,R53_S91,R46_S46,R47_S39,R56_S63,R59_S97,R48_S89,R50_S48,R43_S31,R49_S55,R58_S56,R42_S101,R52_S52,R44_S47,R41_S87,R57_S80,R45_S62,R51_S35,R60_S73,R55_S33,R54_S88
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,23,0,0,0,0,2,0,0,8,0,16,0,0,6,0,2,0,0,0,2
MEG_3194|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,29,3,4,1,7,1,0,0,0,4,8,6,3,5,12,2,1,3,4,5
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0,2,0,0,2,2,0,0,0,0,2,0,0,4,6,0,2,0,0,2
MEG_7691|Drugs|MLS|Streptogramin_B_ester_bond_cleavage|VGBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,10,0,0,0,4,0,0,0,1,0,4,0,0,2,1,0,0,0,9,0
MEG_7746|Drugs|betalactams|Class_B_betalactamases|VIM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1,0,0,0,2,1,0,0,0,0,2,0,0,0,2,2,0,0,2,0
MEG_6183|Drugs|betalactams|Class_B_betalactamases|SFH,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4823|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_1734|Drugs|betalactams|Class_C_betalactamases|CMA,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0
MEG_6623|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,4,18,0,9,36,19,3,53,33,3,219,17,154,101,58,19,19,28,58,73
MEG_7339|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_196|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,2,0,0,0,0,6,0,6,0,2,0,0,2,0,4
MEG_2656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_7789|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEF,0,0,2,2,2,0,0,2,2,2,6,2,0,2,2,0,0,2,2,4
MEG_782|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MEG_4808|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
MEG_3989|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,58,30,19,28,269,27,1,29,17,23,123,43,25,101,234,11,8,50,51,165
MEG_2478|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNC,4,0,0,0,4,0,2,4,0,0,0,2,0,2,0,0,0,0,0,12
MEG_3355|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2,0,0,0,0,0,0,2,0,0,5,0,0,1,8,0,4,17,7,3
MEG_4190|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,2,0,4,2,0,0,0,2,2,0,4,6,6,0,6,4,0,12
MEG_3326|Drugs|betalactams|Class_B_betalactamases|IMP,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_7662|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_1712|Drugs|MLS|23S_rRNA_methyltransferases|CHRBM,0,2,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,2,0,0
MEG_1561|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0,0,0,0,0,2,0,0,0,2,4,0,0,0,2,0,0,0,2,0
MEG_7266|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,7,0,2,0,2,2,0,0,0,3,0,0,2,0,0,0,0,0,2,0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,11,0,0,0,3,8,0,0,0,6,4,0,0,0,0,0,0,0,0,2
MEG_355|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2
MEG_5057|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_2538|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM,0,4,3,0,25,2,2,17,21,4,59,4,39,33,9,6,2,6,19,25
MEG_7005|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET52,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,0,0,0,2,0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,12,0,0,0,0,9,0,2,0,19,2,0,0,0,0,0,0,0,0,0
MEG_5678|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
MEG_7844|Drugs|Glycopeptides|Bleomycin_resistance_protein|ZBMA,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2
MEG_2469|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCD,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2,0,2,0,1,0,0,2,0,0,2,0,4,0,0,0,0,2,6,0
MEG_6614|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,2,0,0
MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,9,0,0,0,11,0,0,2,2,0,5,6,0,0,5,0,0,0,0,1
MEG_92|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3793|Drugs|betalactams|Penicillin_binding_protein|MECA,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,2,0,4
MEG_781|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,2,0,0
MEG_7616|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7004|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET51,0,0,0,2,4,4,0,0,0,0,0,0,2,0,0,0,0,4,2,6
MEG_121|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_366|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_5136|Drugs|betalactams|Class_D_betalactamases|OXA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2070|Metals|Copper_resistance|Copper_resistance_regulator|COPR,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2
MEG_4672|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,116,2,0,1,272,4,0,2,7,20,26,59,0,14,23,8,2,10,15,75
MEG_4101|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXB,2,6,1,4,22,18,0,25,10,6,52,8,45,33,28,2,4,6,3,60
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_4524|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,18,0,0,0,2,0,0,3,1,0,20,0,1,2,0,1,1,0,11,0
MEG_6284|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1072|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,2
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_4113|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCC,0,2,0,0,12,0,0,0,0,0,0,0,4,4,8,0,0,0,2,4
MEG_6103|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,17,4,12,7,57,30,6,39,19,22,53,23,12,52,101,6,12,71,32,82
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,89,2,0,0,11,11,6,0,2,70,8,0,2,4,4,0,0,0,0,4
MEG_6122|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6,7,12,4,14,6,1,19,34,3,94,12,18,33,55,4,6,13,18,36
MEG_7556|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,0,0,0,0,2,6,2,2,0,0,8,4,4,2,2,0,0,0,0,8
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,15,0,0,0,2,9,0,0,0,11,2,0,0,2,0,1,0,0,0,0
MEG_5871|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MEG_7009|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET56,8,0,0,0,0,0,0,0,0,0,4,4,2,0,8,0,0,4,2,10
MEG_4666|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
MEG_1399|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,9,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_3836|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_regulator|MEPR,4,0,2,0,2,0,0,0,0,0,2,2,0,2,2,0,0,0,2,4
MEG_6346|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_3150|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MEG_1418|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,2,0,1,1,0,0,6,0,0,2,2,1,0,6,0,1
MEG_3669|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_165|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7053|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB46,0,0,0,0,2,0,2,0,2,2,4,2,0,2,4,2,0,0,0,4
MEG_5063|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2,4,0,0,34,15,38,8,6,0,19,8,5,22,57,6,0,16,2,43
MEG_3210|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,2,6,4,0,0,2,4,0,8,2,0,4,6,0,0,2,4,0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4313|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_1932|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6620|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
MEG_251|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,0,0,0,0,2
MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5173|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0
MEG_5825|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6085|Drugs|Rifampin|Monooxygenase|ROX,2,0,0,0,3,2,0,0,2,0,8,2,14,4,8,0,0,4,6,6
MEG_5289|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6560|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|SRPB,0,0,12,2,32,2,0,22,11,4,93,0,13,6,9,0,0,8,6,2
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,22,0,0,0,1,0,2,0,0,15,4,2,0,0,2,0,0,0,0,0
MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2
MEG_1261|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MEG_4813|Drugs|betalactams|Class_D_betalactamases|OXA,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
MEG_2876|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABK,0,0,0,0,4,0,0,2,0,0,0,0,0,0,12,0,0,2,0,6
MEG_6954|Drugs|betalactams|Class_A_betalactamases|TER,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,8
MEG_6115|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6,25,13,16,70,34,9,22,13,19,74,27,13,84,115,16,8,45,15,88
MEG_5399|Drugs|betalactams|Penicillin_binding_protein|PBP1A|RequiresSNPConfirmation,12,0,0,0,0,4,0,0,0,2,6,2,0,0,4,0,0,4,0,4
MEG_5287|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MEG_1632|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATP|RequiresSNPConfirmation,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,2,0,2,0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,11,0,0,1,16,6,0,7,6,24,25,0,2,2,3,2,0,4,20,4
MEG_3052|Drugs|betalactams|Class_A_betalactamases|FRI,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,2
MEG_3173|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|GRM,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_7793|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEJ,0,0,2,0,4,0,0,0,0,4,2,0,2,2,2,0,0,0,2,0
MEG_3924|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
MEG_1991|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_680|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADED,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2
MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,2,5,8,36,11,6,21,8,2,41,20,13,36,73,4,5,41,8,57
MEG_2992|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0
MEG_3481|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_6514|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITB,18,0,2,0,0,3,0,6,6,0,4,2,1,0,0,1,0,0,2,2
MEG_7230|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,20,0,0,0,21,0,0,1,0,6,6,13,0,2,9,4,0,0,2,11
MEG_1244|Drugs|betalactams|Class_A_betalactamases|BLAA,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MEG_1356|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_7081|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0
MEG_1169|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSM,0,2,0,0,0,0,0,2,2,0,8,4,8,2,4,0,2,4,8,11
MEG_2753|Drugs|MLS|Macrolide_esterases|EREB,14,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,6,2,4
MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4
MEG_3640|Drugs|betalactams|Class_A_betalactamases|LRG,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4
MEG_654|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6027|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3829|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,0,0,2,0,4,0,6,2,0,0,4,0,0,4,10,0,0,0,4,2
MEG_180|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,948,87,110,138,1161,154,48,143,88,210,434,244,128,604,1380,102,70,347,138,1015
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,45,0,0,0,10,19,0,2,0,47,2,4,2,2,2,0,0,2,2,2
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,36,0,0,0,3,7,0,0,0,37,14,0,0,0,1,1,0,0,0,0
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7,3,9,2,40,9,1,44,45,3,122,12,13,192,38,25,12,13,89,48
MEG_7444|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL,0,0,0,0,2,2,0,0,0,0,4,0,0,0,6,0,0,0,0,0
MEG_6517|Drugs|betalactams|Class_B_betalactamases|SLB,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
MEG_2652|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|DMER,4,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,122,0,0,0,27,21,2,2,0,75,16,6,2,10,7,5,0,4,8,14
MEG_7336|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,0,2,2,2,6,0,0,0,0,0,0,4,2,2,2,0,0,2,0,0
MEG_256|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6137|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOBL|RequiresSNPConfirmation,0,0,2,1,5,2,1,9,3,0,16,1,6,6,8,1,2,2,5,13
MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0,0,0,0,17,0,0,6,10,2,30,7,5,8,0,0,0,0,19,3
MEG_5315|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,60,0,2,0,4,13,4,0,0,40,7,3,0,0,2,0,0,3,6,10
MEG_5621|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,2,2,0,0,0,0,0,0,2,0,4,0,2,0,2,0,0,0
MEG_1477|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_5208|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,1,0,8,2,0,3,3,0,13,1,25,17,0,5,2,2,14,71
MEG_4461|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,0,2,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
MEG_4106|Drugs|MLS|23S_rRNA_methyltransferases|MYRA,0,0,0,2,4,2,0,0,0,0,10,0,0,2,0,0,2,2,0,4
MEG_4744|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5583|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_7289|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGB,6,0,6,0,11,0,0,17,8,0,28,1,11,17,6,1,3,6,12,12
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,26,0,0,0,0,2,2,2,0,0,8,2,4,2,2,0,0,2,0,4
MEG_4272|Drugs|betalactams|Class_A_betalactamases|OKP,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3685|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_731|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AMRA,2,0,6,0,0,2,0,0,0,0,8,0,10,10,6,0,0,0,2,12
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,21,0,0,0,3,2,0,3,1,0,15,6,2,4,2,0,1,0,8,2
