"","R73_S90","R79_S103","R80_S104","R64_S36","R78_S102","R77_S58","R68_S45","R67_S28","R65_S60","R66_S85","R62_S66","R74_S86","R61_S96","R72_S74","R75_S32","R69_S83","R63_S54","R70_S29","R71_S67","R76_S79"
"MEG_4314|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_6966|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET31",0,0,0,1,0,7,0,0,0,2,0,4,4,2,0,0,2,5,2,15
"MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA",0,0,0,0,6,0,0,2,0,0,0,2,0,2,2,0,4,0,2,0
"MEG_5308|Drugs|betalactams|Class_A_betalactamases|OXY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_6389|Drugs|betalactams|Class_A_betalactamases|SHV",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4647|Drugs|betalactams|Class_D_betalactamases|OXA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4641|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,6
"MEG_4378|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|OTRA",16,0,0,0,14,0,0,12,2,10,0,8,4,10,0,10,2,6,0,18
"MEG_271|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
"MEG_4402|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN",2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MEG_6976|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET34",0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,4
"MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation",24,0,0,2,150,9,2,7,7,4,0,6,25,7,2,6,0,5,6,96
"MEG_4792|Drugs|betalactams|Class_D_betalactamases|OXA",6,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
"MEG_2423|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_3251|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRC|RequiresSNPConfirmation",2,0,0,0,4,4,0,2,2,2,2,4,20,4,2,4,0,6,4,30
"MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA",2,0,0,0,37,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"MEG_6077|Drugs|betalactams|Class_A_betalactamases|ROB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1475|Drugs|betalactams|Class_A_betalactamases|BRO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
"MEG_936|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_177|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6170|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT",0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0
"MEG_4811|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_2042|Metals|Copper_resistance|Copper_resistance_protein|COPB",0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"MEG_4179|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA",0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,2,0,0,0,12
"MEG_962|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"MEG_2267|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_4293|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMD",12,0,0,2,85,6,2,0,0,0,0,2,6,8,0,6,0,0,2,8
"MEG_1572|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA",0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2
"MEG_2111|Drugs|betalactams|Class_B_betalactamases|CPHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MEG_7237|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW",18,0,0,0,0,0,0,5,2,0,0,7,0,2,1,2,1,0,4,8
"MEG_7279|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|TROB",34,0,0,0,0,0,2,4,2,12,2,6,0,14,0,25,6,4,2,12
"MEG_5741|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII",2,0,0,0,0,3,2,0,2,1,0,4,4,2,0,0,0,2,2,26
"MEG_6640|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIV",0,0,0,0,0,0,0,2,2,4,0,2,0,2,0,2,0,0,0,0
"MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS",0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,8
"MEG_7460|Drugs|Glycopeptides|VanB-type_regulator|VANRB",2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,4,0,0,0,0
"MEG_2114|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT",0,0,0,0,0,0,0,0,0,4,2,2,0,4,2,0,0,0,0,2
"MEG_3239|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation",14,0,0,0,0,4,0,8,6,4,0,8,2,13,4,17,0,0,5,32
"MEG_4298|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ",4,0,0,2,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
"MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32",85,0,0,2,2,2,1,64,7,9,4,67,2,23,1,14,12,0,36,41
"MEG_3056|Drugs|betalactams|Class_A_betalactamases|FRI",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,1,0,4,0,0,0,1,0,2,14,0,0,0,0,6,2,19
"MEG_5918|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",9,0,0,0,94,9,0,5,0,1,2,3,8,2,4,5,0,5,2,54
"MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA",2,0,0,0,0,0,0,2,0,2,0,0,6,4,0,6,0,2,0,4
"MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2
"MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT",163,0,0,2,2,4,0,7,2,0,2,5,1,0,0,2,0,0,0,2
"MEG_4965|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2
"MEG_1334|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_253|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
"MEG_7245|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETY",0,0,0,11,0,4,0,0,0,0,0,7,2,2,0,2,0,10,2,30
"MEG_5622|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_2821|Drugs|MLS|23S_rRNA_methyltransferases|ERMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MEG_4323|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA",6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"MEG_4589|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_1784|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX",4,0,0,0,0,15,0,2,0,0,0,0,2,2,2,0,0,0,21,78
"MEG_4725|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_6218|Drugs|betalactams|Class_A_betalactamases|SHV",0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0
"MEG_4311|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4737|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
"MEG_4225|Drugs|betalactams|Class_C_betalactamases|OCH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0
"MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS",6,0,0,0,26,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
"MEG_3891|Metals|Mercury_resistance|Mercury_resistance_protein|MERT",2,0,0,0,10,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3
"MEG_2888|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPA",0,0,0,4,0,2,2,0,0,2,0,2,8,10,0,2,0,4,0,2
"MEG_711|Metals|Arsenic_resistance|Arsenite_oxidase|AIOA",2,0,0,0,0,4,2,0,0,0,0,0,2,2,0,4,0,0,0,0
"MEG_4058|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MRDH",0,0,0,0,0,2,2,0,0,0,0,2,4,2,2,0,0,0,6,4
"MEG_1896|Drugs|betalactams|Class_C_betalactamases|CMY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
"MEG_4316|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA",0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2
"MEG_3933|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT|RequiresSNPConfirmation",0,0,0,0,45,2,2,0,0,0,0,0,0,0,0,2,4,0,2,2
"MEG_3107|Drugs|betalactams|Class_A_betalactamases|GES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_4823|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,2,0,0,0,4,0,2,0,2,0,2,0,0,0,4
"MEG_383|Drugs|betalactams|Class_C_betalactamases|ACC",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_2757|Drugs|MLS|23S_rRNA_methyltransferases|ERM",4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2
"MEG_4181|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMC",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
"MEG_2865|Drugs|Phenicol|Chloramphenicol_hydrolase|ESTD",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,0,2
"MEG_3302|Drugs|betalactams|Class_A_betalactamases|IMI",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR",8,0,0,0,48,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
"MEG_2474|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_85|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW",11,0,0,2,0,3,0,13,0,0,0,47,0,8,2,2,0,0,5,4
"MEG_2747|Drugs|MLS|Macrolide_esterases|EREA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"MEG_7171|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO",18,0,0,0,0,0,0,13,2,0,3,8,0,7,0,0,1,0,2,8
"MEG_1122|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|ARNA",6,0,0,0,100,2,2,10,0,6,0,2,10,18,2,6,2,4,5,6
"MEG_7546|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS",6,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,5
"MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW",284,0,0,9,0,17,1,80,19,12,3,160,2,27,4,24,21,2,30,96
"MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",5,0,0,2,6,3,0,0,5,6,5,5,0,10,2,24,6,0,3,15
"MEG_6021|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"MEG_5295|Drugs|betalactams|Class_A_betalactamases|OXY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4639|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MEG_119|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE",0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,2,0
"MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4256|Drugs|betalactams|Class_A_betalactamases|OKP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MEG_6122|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",28,0,0,10,199,36,7,7,13,28,5,22,81,27,4,50,8,22,14,192
"MEG_3733|Metals|Copper_resistance|Copper_resistance_protein|MCTB",0,0,0,0,0,2,0,0,0,4,0,0,2,4,0,0,0,0,0,0
"MEG_2937|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation",0,0,0,0,0,0,0,0,0,2,2,6,0,2,0,8,6,0,2,10
"MEG_2834|Drugs|MLS|23S_rRNA_methyltransferases|ERMG",5,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,4
"MEG_3821|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
"MEG_176|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2
"MEG_3040|Drugs|betalactams|Class_C_betalactamases|FOX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,12
"MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_3340|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_1432|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"MEG_5205|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
"MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation",0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,3,0,6
"MEG_3304|Drugs|betalactams|Class_A_betalactamases|IMI",4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_76|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2
"MEG_6429|Drugs|betalactams|Class_A_betalactamases|SHV",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_6006|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_5765|Drugs|betalactams|Class_A_betalactamases|PER",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA",6,0,0,0,0,0,0,0,0,0,0,12,5,8,4,2,0,2,0,7
"MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD",11,0,0,0,73,2,0,2,0,0,0,2,0,0,2,0,2,5,0,2
"MEG_1357|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"MEG_1405|Drugs|betalactams|Class_A_betalactamases|BLAZ",4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"MEG_5656|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_5871|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_7258|Drugs|Aminoglycosides|Aminoglycoside-resistant_arabinosyltransferase|TLYA|RequiresSNPConfirmation",0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0
"MEG_4237|Drugs|betalactams|Class_A_betalactamases|OKP",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT",4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4622|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,2,0,0
"MEG_4825|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,2,0,2,2,2,0,2,0,2,0,8,0,0,0,4
"MEG_7787|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMED",4,0,0,4,0,0,0,2,0,2,0,2,2,2,0,6,0,0,0,20
"MEG_2225|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR",0,0,0,5,0,2,0,1,0,0,0,0,0,2,0,2,0,0,0,6
"MEG_2470|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCE",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2
"MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation",567,0,4,45,10,353,52,156,42,253,57,240,219,416,120,401,108,86,144,1859
"MEG_7638|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VCEB",2,0,0,2,0,0,0,0,0,4,0,0,2,4,0,0,0,2,0,6
"MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",0,0,0,2,0,13,0,0,2,8,0,7,12,9,2,6,6,4,4,45
"MEG_4328|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX",0,0,0,0,0,19,0,0,0,0,0,21,8,9,1,2,2,4,6,108
"MEG_4375|Drugs|betalactams|Class_A_betalactamases|ORN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MEG_2715|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|EMHA",2,0,0,0,2,0,0,2,0,2,0,6,2,3,0,6,0,0,0,0
"MEG_419|Drugs|betalactams|Class_C_betalactamases|ACT",2,0,0,0,0,2,0,0,0,2,0,2,0,4,2,0,2,0,2,2
"MEG_2711|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol_resistant_arabinosyltransferase|EMBB|RequiresSNPConfirmation",6,0,0,0,0,4,2,0,0,0,2,2,2,2,2,0,2,2,0,13
"MEG_7278|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|TROA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",8,0,0,6,18,11,0,7,1,9,5,14,4,11,4,10,7,3,5,70
"MEG_202|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0
"MEG_777|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6
"MEG_7209|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW",14,0,0,0,0,4,0,2,2,0,0,14,0,4,0,0,0,0,4,2
"MEG_2279|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT",0,0,0,4,0,12,0,0,0,0,0,11,32,1,5,2,2,18,6,56
"MEG_2915|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR",2,0,0,2,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,4
"MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME",0,0,0,7,0,14,0,0,0,0,0,9,10,3,8,0,0,8,3,82
"MEG_1774|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLB",8,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,1,1
"MEG_1319|Drugs|betalactams|Class_A_betalactamases|BLASME",2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"MEG_439|Drugs|betalactams|Class_C_betalactamases|ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM",0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,2,0,28
"MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation",2,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0
"MEG_3925|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR",0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA",13,0,0,0,82,0,0,5,4,4,0,0,2,1,2,1,4,0,0,2
"MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW",30,0,0,2,0,5,0,14,0,2,0,39,0,4,1,3,2,0,4,15
"MEG_4572|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,6
"MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA",9,0,0,0,31,0,0,2,0,0,0,0,0,0,0,2,0,2,0,5
"MEG_93|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3052|Drugs|betalactams|Class_A_betalactamases|FRI",2,0,0,0,0,0,0,0,2,0,0,0,2,4,0,4,0,0,0,4
