,R17_S93,R8_S68,R2_S27,R6_S77,R3_S71,R12_S41,R15_S82,R4_S49,R13_S100,R20_S81,R1_S70,R14_S75,R19_S30,R11_S98,R5_S95,R10_S65,R18_S94,R16_S92,R9_S53,R7_S72
MEG_1269|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0
MEG_1056|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,2,0,2,0,0,0,0,0,0,4,0,4,0,6,0,0,0,2,0,0
MEG_7792|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEI,0,0,0,2,2,0,6,0,2,6,0,0,2,8,4,0,4,4,2,2
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0,0,0,0,0,0,0,0,2,24,0,1,0,0,0,0,0,0,0,0
MEG_1940|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6173|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SDEB,5,12,4,10,0,0,12,22,6,93,4,102,4,16,20,6,4,12,0,15
MEG_520|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0
MEG_71|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEG_3272|Metals|Nickel_resistance|Nickel_resistance_protein|HOXN,0,0,0,4,0,0,0,0,6,12,0,4,0,2,2,0,4,0,0,0
MEG_789|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,1,0,0,0,3,2,3,0,0,0,2,0,0,0,0,0,0
MEG_3401|Drugs|betalactams|Class_B_betalactamases|IND,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0
MEG_860|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_3430|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol-resistant_mutant|INIA|RequiresSNPConfirmation,6,0,0,6,0,0,6,0,4,4,4,9,2,4,2,2,0,6,0,0
MEG_5419|Metals|Copper_resistance|Copper_resistance_protein|PCOC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_807|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_4180|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0
MEG_534|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6643|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TAEA,6,2,0,12,0,0,14,0,12,23,8,2,0,5,6,4,2,19,0,1
MEG_2762|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,2,0,0,2,2,4,2,0,2,0,0,0,0,0,5,0,0
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
MEG_7761|Drugs|betalactams|Class_B_betalactamases|VIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7687|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0
MEG_4823|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_2933|Drugs|Mycobacterium_tuberculosis-specific_Drug|Para-aminosalicylic_acid_resistant_mutant|FOLC|RequiresSNPConfirmation,4,7,8,10,1,0,9,2,0,14,0,8,0,4,6,2,0,16,2,2
MEG_3346|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,33,8,16,202,12,4,53,7,191,144,36,4,14,68,51,19,54,260,20,4
MEG_4590|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0
MEG_7272|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIAP,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0
MEG_6557|Drugs|betalactams|Class_B_betalactamases|SPS,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_7789|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEF,0,0,0,0,0,0,6,0,6,12,2,0,2,2,4,0,2,4,0,0
MEG_6562|Metals|Chromium_resistance|Chromium_resistance_protein|SRPCC,0,0,0,2,0,0,2,0,2,0,2,0,0,2,0,0,0,2,0,0
MEG_7407|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0
MEG_3394|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0
MEG_5923|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0,0,0,0,0,0,2,0,0,8,0,4,0,5,2,0,0,4,0,0
MEG_7004|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET51,0,0,0,2,0,0,0,0,6,0,2,0,2,0,2,0,6,4,0,0
MEG_6181|Drugs|betalactams|Class_B_betalactamases|SFB,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
MEG_1974|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_3802|Drugs|betalactams|Penicillin_binding_protein_regulator|MECI,0,0,0,2,0,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,31,0,14,6,0,0,67,0,9,2,2,5,8,2,23,27,4,13,2,0
MEG_4652|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,2,0,0
MEG_5681|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,10,4,1,0,0,3,7,4,3,66,4,2,0,29,6,2,6,10,2,5
MEG_1833|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,549,1763,844,1049,146,37,1035,627,955,15405,274,1178,172,8262,977,238,483,1631,187,976
MEG_5072|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_5354|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,8,0,0,0,0,2,9,0,0,0,0,2,0,2,1,0,0
MEG_289|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_1550|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0
MEG_3766|Drugs|betalactams|Penicillin_binding_protein|MECA,2,0,0,4,0,0,6,0,0,10,0,0,0,4,0,0,0,0,4,0
MEG_4309|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2,0,0,0
MEG_5088|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4801|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,4,0,2,4,0,0,0,2,0,2,0,4,0,0
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,0,7,2,3,0,0,4,2,1,4,2,2,0,0,0,0,4,0,0,0
MEG_129|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5483|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_1292|Drugs|betalactams|Class_A_betalactamases|BLAL,0,0,4,0,0,0,0,0,0,6,2,12,0,4,10,0,0,0,0,0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,165,3,10,12,16,0,194,0,72,40,34,2,15,5,530,23,82,94,15,1
MEG_7260|Drugs|betalactams|Class_B_betalactamases|TMB,2,0,0,2,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0
MEG_6071|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTF,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,2,0,2
MEG_7763|Drugs|betalactams|Class_B_betalactamases|VIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_3013|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
MEG_5615|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,8,0,0,6,0,2,23,0,0,0,0,0,0,0,0,0,2
MEG_2072|Metals|Copper_resistance|Copper_resistance_regulator|COPR,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
MEG_450|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7086|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0,0,15,2,0,2,0,1,0,14,0,2,1,7,19,0,0,1,0,0
MEG_965|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
MEG_94|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_4212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|NORM,4,0,0,0,2,0,2,4,8,24,2,22,2,8,6,2,2,6,0,0
MEG_7353|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,7,0,10,0,0,0,4,0,0,0,0,0,0
MEG_88|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,4,2,4,4,0,2,26,2,0,2,6,6,0,2,9,0,0
MEG_7620|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA,1,0,0,2,0,0,8,0,0,0,2,0,2,0,2,0,0,4,0,0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,2,0,0,0,1,1,8,0,0,0,2,0,0,2,2,0,0
MEG_3735|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|MDEA,2,2,2,2,2,0,2,2,2,21,0,8,0,2,10,0,2,2,0,0
MEG_2857|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_518|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0
MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT,0,0,0,77,2,0,0,0,11,156,2,2,0,11,2,0,0,2,2,0
MEG_3220|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,4,1,1,2,0,5,0,6,18,2,3,0,7,8,0,7,11,0,2
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3,0,4,4,0,0,0,0,0,0,24,0,0,0,6,4,0,0,2,0,2
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,6,0,1,0,0,0,0,0,2,6,0,2,0,0,0,0,3,0,0,0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,0,4,0,0,0,0,2,0,0,2,0,6,0,0,4,0,0,0,0,0
MEG_1194|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,6,2,0,0,0,0,0,2,4,16,0,6,0,10,4,0,6,10,4,0
MEG_7586|Drugs|Glycopeptides|VanE-type_resistance_protein|VANXYE,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0
MEG_3517|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,0,0
MEG_1641|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|CDEA,2,0,0,6,2,0,2,0,4,12,0,0,0,4,4,0,0,6,0,0
MEG_1889|Drugs|betalactams|Class_C_betalactamases|CMY,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2012|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CNRR,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
MEG_1290|Drugs|betalactams|Class_A_betalactamases|BLAL,0,2,0,0,2,0,2,0,0,6,0,6,0,2,10,0,2,0,0,0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0,0,0,2,2,0,2,0,0,6,0,2,0,2,2,0,0,0,0,0
MEG_2429|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_3671|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_1575|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,2,0,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0
MEG_2699|Drugs|betalactams|Class_B_betalactamases|ECV,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,2,0,0
MEG_4428|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
MEG_5046|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0
MEG_3326|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,3,1,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,1
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,47,2,0,0,0,32,0,1187,0,0,0,9,0,0,0,2,0,3
MEG_4731|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
MEG_5459|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1654|Drugs|betalactams|Class_C_betalactamases|CEPS,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0
MEG_2076|Metals|Copper_resistance|Copper_resistance_regulator|COPS,2,0,0,2,2,0,0,0,2,4,0,0,0,0,4,0,4,4,2,0
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0
MEG_7522|Drugs|Glycopeptides|VanO-type_regulator|VANSO,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,0
MEG_423|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,2,0,0,0
MEG_2683|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0
MEG_4345|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,1,0,0,0,1,4,4,0,2,0,2,0,0,2,0,0,0
MEG_3034|Drugs|betalactams|Class_C_betalactamases|FOX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4153|Drugs|betalactams|Class_B_betalactamases|NDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
MEG_3162|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
MEG_2589|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,2,4,0,0,4,0,0,3,0,2,0,0,0,9,2,2,2,0
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2532,783,839,5239,1230,236,5258,155,8085,4659,2826,245,1134,1400,4789,2270,6155,11483,1881,285
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,2,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,2,0,2,0
MEG_3916|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXJ,8,4,0,4,0,0,8,2,8,12,2,12,0,4,6,0,6,10,2,0
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,2,0,18,0,0,0,1,0,0,0,0,0,0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation,2,8,0,2,0,0,3,0,2,26,0,0,0,4,3,2,0,9,0,0
MEG_2853|Drugs|MLS|23S_rRNA_methyltransferases|ERMV,0,0,0,0,0,0,0,0,2,2,0,4,0,2,0,0,0,0,0,2
MEG_3068|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSC,0,2,0,8,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0
MEG_3540|Drugs|betalactams|Class_A_betalactamases|LEN,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_5034|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_3237|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,9,1,0,6,8,0,7,3,7,89,1,17,2,17,8,0,6,12,1,4
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,4,6,6,0,0,0,9,0,77,0,5,0,10,1,0,2,6,0,3
MEG_1547|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0
MEG_4406|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2780|Drugs|MLS|23S_rRNA_methyltransferases|ERM42,4,0,4,0,0,0,4,8,0,143,0,0,0,0,0,0,0,0,0,0
MEG_3979|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,298,76,99,411,95,12,660,79,705,773,183,117,84,390,841,261,467,883,157,30
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,2,0,0,2,1,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,2,12,3,0,0,1,7,1,84,0,3,0,24,2,1,0,3,0,0
MEG_5202|Drugs|betalactams|Class_D_betalactamases|OXA,0,8,0,2,0,0,0,2,3,30,0,0,0,0,0,0,0,1,0,5
MEG_3174|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|GRM,8,0,0,2,2,0,2,2,0,10,2,10,0,6,8,2,2,2,0,0
MEG_4523|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0
MEG_4310|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,5,2,0,1,0,0,13,0,3,0,0,0,0,0,9,8,0,9,0,0
MEG_306|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0
MEG_3760|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,4,3,2,0,0,0,6,0,0,8,0,2,0,0,2,0,2,2,0,0
MEG_2102|Drugs|betalactams|Class_B_betalactamases|CPHA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
MEG_1321|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2710|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol_resistant_arabinosyltransferase|EMBB|RequiresSNPConfirmation,2,0,0,4,0,0,1,2,1,2,0,10,0,2,0,2,0,3,0,0
MEG_6079|Drugs|betalactams|Class_A_betalactamases|ROB,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEG_6009|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_1118|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,0,0,0,0,2,2,2,0,6,14,0,2,0,0,0,2,0,0,2,0
MEG_1473|Drugs|betalactams|Class_A_betalactamases|BRO,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_3781|Drugs|betalactams|Penicillin_binding_protein|MECA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4284|Drugs|betalactams|Mutant_porin_proteins|OMP38,2,0,0,0,2,0,4,2,0,8,2,10,0,0,0,0,2,2,0,0
MEG_4810|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0
MEG_5868|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3997|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTA,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,4,3,2,0,0,0,0,0,0,1,0,0,0,1,0,4,0,4,0,0
MEG_662|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2109|Drugs|betalactams|Class_B_betalactamases|CPHA,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,4
MEG_5553|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_3242|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,26,4,10,19,7,0,58,10,44,178,14,13,3,78,45,19,24,61,14,2
MEG_4237|Drugs|betalactams|Class_A_betalactamases|OKP,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
MEG_3820|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,2,1,0,0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,4,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0
MEG_1570|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,2,0,0,0,2,0,6,0,4,0,0,2,0,2,0,0,0,4,0,0
MEG_7591|Drugs|Glycopeptides|VanN-type_resistance_protein|VANXYN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0
MEG_4816|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_4599|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_6792|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2910|Drugs|betalactams|Class_B_betalactamases|FIM,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
